title,rating,reviewCount,category,attributes,address,phoneNumber,monday,tuesday,wednesday,thursday,friday,saturday,sunday,imgUrl,latitude,longitude
Pravda,4.1,207,Bar,;,Leninova 38 Skopje 1000,+389 76 483 355,9AM–12AM,9AM–12AM,9AM–12AM,9AM–12AM,9AM–1AM,9AM–1AM,9AM–12AM,https://lh5.googleusercontent.com/p/AF1QipO-dnNxPo51SI1smQxFJ3NcnjwF1Low6whtNBDy=w408-h306-k-no,41.9990625,21.4230625
Marvel Coffee Bar,4.5,272,Bar,Delivery;,Nikola Tesla 9 Skopje 1000,,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,https://lh5.googleusercontent.com/p/AF1QipNfLCzXZ97cIqiKA0-yUoxz94854wFkgEJII5_6=w408-h544-k-no,42.0053125,21.4108125
Alo Alo Coffee & Cocktail,4.5,14,Bar,;,Shidska 24 Skopje 1000,+389 71 548 106,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,10AM–6PM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gpDQM_YnYQ4H2K3qqgujVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.19989&pitch=0&thumbfov=100,42.0094375,21.3610625
Lounge Bar Četiri,5,2,Bar,;,Karposh Skopje 1000,+389 77 890 212,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pUB6TR5awhu5fPII6YIxgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.5627&pitch=0&thumbfov=100,41.9979375,21.3849375
Lokal 45,4.1,166,Bar,Delivery;,Aminta Treti 30 Skopje 1000,,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12:59AM,8AM–12:59AM,8AM–12AM,https://lh5.googleusercontent.com/p/AF1QipMzkBfEPGrdXc_oSHu84szxUZTyIs8yCkKK98jN=w408-h544-k-no,41.9996875,21.4235625
Caffe Bar Iv 1992,5,2,Bar,;,Leninova 64 Skopje 1000,+389 78 290 004,7AM–1AM,7AM–1AM,7AM–1AM,7AM–1AM,7AM–1AM,9AM–1AM,4PM–1AM,https://lh5.googleusercontent.com/p/AF1QipOuxipAz2zSARHt6p2B-vIhZ3aOgx3KC2iHKQlJ=w408-h306-k-no,41.9963125,21.4221875
OWL Mixology Bar,5,39,Bar,;,Кеј 13-ти Ноември 1000 Skopje 1000,+389 75 306 306,3PM–12AM,3PM–12AM,3PM–12AM,3PM–12AM,3PM–1AM,4PM–1AM,Closed,https://lh5.googleusercontent.com/p/AF1QipOW7Mz74bUlHvpmis-fx7CgjUR4afEDTMtRn8Uu=w408-h306-k-no,41.9946875,21.4343125
Baraka Lounge Bar,4.2,30,Bar,;,Leninova 38 Skopje 1000,+389 75 238 727,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,9AM–1AM,9AM–1AM,8AM–12AM,https://lh5.googleusercontent.com/p/AF1QipN6DslyHM606QIqDTHPXZb_2Y6hZirVs4NZGN4F=w408-h544-k-no,41.9990625,21.4230625
Srekja Bar&Food,4.3,119,Bar,Dine-in;Kerbside pickup;No-contact delivery;,MK MK 3rd Macedonian Brigade 60 Skopje 1000,+389 71 386 622,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,8AM–1AM,9AM–1AM,9AM–12AM,https://lh5.googleusercontent.com/p/AF1QipPhr_zC-i5BLoEL5ylyVRKgT6RM3upX5g-Q4JuV=w408-h271-k-no,41.9811875,21.4555625
Млечен бар,4.6,114,Bar,Dine-in;Takeaway;,MK Ankarska 21 Skopje 1000,+389 70 303 603,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,8AM–1AM,8AM–1AM,8AM–1AM,https://lh5.googleusercontent.com/p/AF1QipM_9eb0Lmi9MxKBPbI9nhC4wi9j-YQXap-goBq5=w408-h271-k-no,41.9971875,21.4086875
Coffee „La Fe“,4.2,16,Bar,;,Blvd. Saint Clement of Ohrid Skopje 1000,+389 76 473 749,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,8AM–1AM,9AM–1AM,Closed,https://lh5.googleusercontent.com/p/AF1QipOCsYS3zCZE8W8cfauxCR4wO3DSvYgdwXk-zl4-=w426-h240-k-no,41.9949375,21.4245625
Pub Porta,4.6,190,Bar,Dine-in;Takeaway;No-contact delivery;,Bul. Partizanski Odredi 21/A2-1 MK Skopje 1000,+389 71 768 010,9AM–12AM,9AM–12AM,9AM–12AM,9AM–12AM,9AM–1AM,9AM–1AM,Closed,https://lh5.googleusercontent.com/p/AF1QipNhdLGZayzAB0TJ1hlTXRBgiTuHf37MfkMCwTZf=w408-h544-k-no,41.9981875,21.4239375
Black Shisha,5,3,Bar,;,Blvd. Partizanski Odredi 34a Skopje 1000,,9AM–12AM,9AM–12AM,9AM–12AM,9AM–12AM,9AM–12AM,9AM–12AM,9AM–12AM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZIeYWR5-of0IarZbD5YQoQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.98237&pitch=0&thumbfov=100,42.0003125,21.4160625
Bistro „Komedija“,4.4,210,Bar,Delivery;,MK Blvd. Saint Clement of Ohrid 31 Skopje 1000,,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,8AM–1AM,9AM–1AM,9AM–12AM,https://lh5.googleusercontent.com/p/AF1QipMvyO3O10XqBdVm9ru-dELjBdG4alztWg4Bw7xk=w408-h510-k-no,41.9945625,21.4254375
Sugar Cube corner,4.5,12,Bar,;,Петричка Skopje 1000,+389 75 446 862,9AM–11PM,9AM–11PM,9AM–11PM,9AM–11PM,9AM–11PM,9AM–11PM,Closed,https://lh5.googleusercontent.com/p/AF1QipP6CkBReq4Gy7k0HK1nMvfEG8lYGkEgFjh45JQj=w408-h306-k-no,41.9921875,21.4458125
PASTEUR Coffee & Music Laboratory,4.8,36,Bar,;,Todor Aleksandrov Parking Garage Vasil Glavinov Skopje 1000,,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,8AM–1AM,8AM–1AM,Closed,https://lh5.googleusercontent.com/p/AF1QipNBSjCKCTNTcvDUmpfRKtbLRrexF89D95LMUW6L=w408-h544-k-no,41.9934375,21.4288125
Donut Bar,4.7,104,Bar,Takeaway;,Orce Nikolov 1000 Skopje 1000,+389 71 272 868,9:30AM–8:30PM,9:30AM–8:30PM,9:30AM–8:30PM,9:30AM–8:30PM,9:30AM–8:30PM,10AM–8:30PM,Closed,https://lh5.googleusercontent.com/p/AF1QipM0n_Wt1EUBqRJqbG2fnUz_GvGnoJh_FjI69vIA=w408-h408-k-no,42.0031875,21.4169375
Concept 37,4.5,440,Bar,Delivery;,Franklin Ruzvelt 37 Skopje 1000,+389 77 624 304,9AM–12AM,9AM–12AM,9AM–12AM,9AM–12AM,9AM–1AM,9AM–1AM,9AM–12AM,https://lh5.googleusercontent.com/p/AF1QipOU5J3vFMaO-FupT-I0rsifZOe4EEbBn-_lmIvo=w408-h544-k-no,41.9994375,21.4126875
La Mer Coffee & Wine bar,4.9,8,Bar,Dine-in;,MK Orce Nikolov 20-9 Skopje 1000,+389 78 268 598,8AM–5PM,8AM–5PM,8AM–5PM,8AM–5PM,8AM–5PM,8AM–5PM,Closed,https://lh5.googleusercontent.com/p/AF1QipNN81BonqhcykauDSgXQcC6aau3nDLzp7hNfSHF=w408-h408-k-no,41.9975625,21.4295625
INSIDE BAR,4.4,8,Bar,;,Mitropolit Teodosij Gologanov 34a Skopje 1000,+389 76 915 575,10AM–12AM,10AM–12AM,10AM–12AM,10AM–12AM,10AM–1AM,10AM–1AM,Closed,https://lh5.googleusercontent.com/p/AF1QipNXKUOqWApUpHNbfzY7xx-CM2Arj-sL3SDZKQoD=w408-h601-k-no,41.9950625,21.4219375
Вински бар Ла Барба Просциутериа / La Barba Prosciutteria Wine Bar,4.8,25,Bar,Dine-in;Wine,MK Boulevard Ilinden 93/lokal 1 Skopje 1000,+389 72 600 604,12PM–12AM,12PM–12AM,12PM–12AM,12PM–12AM,12PM–1AM,12PM–1AM,12–11PM,https://lh5.googleusercontent.com/p/AF1QipOv31ThyTqHfvkEZHoByvw9RK1B93z5PCBpbXtt=w408-h272-k-no,42.0059375,21.4154375
Craft Brewery Temov @ Kolektiv,4.3,89,Bar,Delivery;,11th October No1 Skopje 1000,+389 2 321 3099,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,8AM–1AM,Closed,8AM–12AM,https://lh5.googleusercontent.com/p/AF1QipNAoAJ2qgZHf4om4CbBkOeTfXjbgRY_l1VSXZym=w408-h272-k-no,41.9956875,21.4320625
Stanica „Karposh“,5,1,Bar,;,Boulevard Ilinden 144 Skopje 1000,+389 70 556 508,8AM–1AM,8AM–1AM,8AM–1AM,8AM–1AM,8AM–1AM,8AM–1AM,9AM–1AM,https://lh5.googleusercontent.com/p/AF1QipOxX3emM4ODOByw1jSPfrbLqQaqFBS8w0Ze53Uq=w408-h306-k-no,42.0078125,21.3993125
Hellthy Smoothie Bar,4.3,10,Bar,Takeaway;,Орце Николов бр. 90,+389 2 310 7852,8AM–5PM,8AM–5PM,8AM–5PM,8AM–5PM,8AM–5PM,9AM–2PM,Closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xqrgn9J5tDUN9hoDdVPg-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.66376&pitch=0&thumbfov=100,42.0005625,21.4250625
The Hut,4.9,14,Bar,;,Ul Dimche Mirchev 4 Skopje 1000,+389 71 277 297,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,8AM–1AM,8AM–1AM,8AM–12AM,https://lh5.googleusercontent.com/p/AF1QipP53EpXNVNOKeZ8tYlC-yq0Y16-U5Rb6Pe1CbtU=w408-h306-k-no,41.9881875,21.4278125
Sterna Cafe,5,3,Bar,;,Naroden Front 19a Skopje 1000,+389 70 223 843,8AM–12AM,8AM–12AM,8AM–12AM,8AM–12AM,8AM–1AM,8AM–1AM,Closed,https://lh5.googleusercontent.com/p/AF1QipO3GflIo4Hu45HF-O1AVdmRcm9H7SSZuUv52Hmq=w408-h544-k-no,41.9938125,21.4165625
Oeno Wine Bar & Deli,4.6,183,Bar,Dine-in;Kerbside pickup;No-contact delivery;Wine,MK Boulevard Ilinden 160 Skopje 1000,+389 2 309 0100,8AM–11:30PM,8AM–11:30PM,8AM–11:30PM,8AM–11:30PM,8AM–11:30PM,8AM–11:30PM,9AM–11:30PM,https://lh5.googleusercontent.com/p/AF1QipPy7iAp6m9cILH0VOOI761nYdKLtvfvY0vaeWrh=w408-h272-k-no,42.0084375,21.3938125
Bajka 2D Bar,5,4,Bar,;,Bulevar Partizanski Odredi Br.29 Kat 1 Lokal 8 Skopje 1000,,10AM–1AM,10AM–1AM,10AM–1AM,10AM–1AM,10AM–1AM,10AM–1AM,8PM–1AM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5OWT_UITTx97hGenQfXf8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=210.00388&pitch=0&thumbfov=100,41.9989375,21.4206875
Morris Caffe Bar,4.7,11,Bar,Takeaway;Dine-in;Delivery;,ul. Zivko Cingo 8a 1000,+389 2 317 0570,9AM–12AM,9AM–12AM,9AM–12AM,9AM–12AM,9AM–1AM,9AM–1AM,9AM–12AM,https://lh5.googleusercontent.com/p/AF1QipNE09t3q7jlNTuPRL0j0gdcNpPOjL4izp9GVJiw=w408-h544-k-no,42.0009375,21.4196875
Komitet,5,13,Bar,Dine-in;Kerbside pickup;Delivery;Gay,Parking garage Dame Gruev 12 Beko Local 21 Skopje 1000,+389 70 311 817,9AM–5PM,9AM–10PM,9AM–10PM,9AM–10PM,9AM–1AM,5PM–1AM,Closed,https://lh5.googleusercontent.com/p/AF1QipNiBv89NPqScpONcMkLFTBRUt4DAm0rOhgr4Wbp=w408-h272-k-no,41.9934375,21.4284375
La Cafeteria,4.7,6,Bar,;,Boulevard 8mi Septemvri br.18 Skopje 1000,+389 71 334 041,8AM–6PM,8AM–6PM,8AM–6PM,8AM–6PM,8AM–6PM,9AM–2PM,9AM–2PM,https://lh5.googleusercontent.com/p/AF1QipPo3M60NJyOwTYyPAkLB-apgETROSN312NAU6SY=w408-h271-k-no,42.0065625,21.4063125
Бар „Шарлот“,4.8,13,Bar,Dine-in;Kerbside pickup;Delivery;,MK Debarca 10 Skopje 1000,+389 70 230 030,9AM–12AM,9AM–12AM,9AM–12AM,9AM–12AM,9AM–1AM,9AM–1AM,9AM–12AM,https://lh5.googleusercontent.com/p/AF1QipMUagDKwqZ3QT8vDBtGjXho4tHBwragCiRJKZIU=w408-h544-k-no,41.9965625,21.4240625
Bubble Bar,3,6,Bar,;,Belasitsa 2 Skopje 1000,,10AM–10PM,10AM–10PM,10AM–10PM,10AM–10PM,10AM–10PM,10AM–10PM,10AM–10PM,https://lh5.googleusercontent.com/p/AF1QipOFwfIhB7v6JUN7nCyQO1HU-Dlth4NnuR1DTEwJ=w408-h544-k-no,41.9974375,21.4528125
BAZA - БАЗА,5,2,Bar,;,Arhiepiskop Angelarij 1A Skopje 1000,+389 70 890 116,10AM–12AM,10AM–12AM,10AM–12AM,10AM–12AM,10AM–12AM,10AM–12AM,Closed,https://lh5.googleusercontent.com/p/AF1QipMtbi2hznSAcjunU6EWv4QkJ9eCSAtwyDLlJUL6=w408-h306-k-no,41.9994375,21.4351875
Skara Na Kilo Jovana ZAR,4.2,178,Bar,Dine-in;Takeout;& grill,Московска Skopje 1000,+389 78 308 284,7AM–12AM,7AM–12AM,7AM–12AM,7AM–12AM,7AM–1AM,7AM–1AM,7AM–1AM,https://lh5.googleusercontent.com/p/AF1QipMPHqH4M3TfuwIpRkgfoBCabbng9G6ips27ebYv=w408-h306-k-no,42.0013125,21.3898125
